gene	baseMean	log2FoldChange	stat	pvalue	padj	Ch14_1	Ch14_2	Ch14_3	EP08_1	EP08_2	EP08_3	Se17_1	Se17_2	Se17_3	condition	transcript	name	uniprot_id	uniprot_taxa	identity_Blastx	evalue_Blastx	pfam	symbol_pfam	evalue_pfam
G11472	476.473107928554	1.08237767023611	3.333853699195	0.000856516959048074	0.0465215080117718	8.72705288569954	8.48021969946309	8.39401169571855	8.49544210898133	8.47684505587785	8.65848108046455	9.36764048317028	9.23062356417605	9.3793174640673	Se	transcript:G11472.2	Bifunctional glutamate/proline--tRNA ligase	SYEP	DROME	55.857	0	PF00749	tRNA-synt_1c	7.4e-116
G11580	48.3136097824473	11.6735241499412	3.40605178341555	0.000659096765194794	0.0377806124990206	5.64533971533976	4.01130859994262	4.02110351555469	4.02602100391846	4.02023109727691	4.03007341823685	5.52578260524015	4.01141347218643	5.67679552322231	Se	transcript:G11580.2	Sacsin	SACS	MOUSE	26.747	0	PF05168	HEPN	1.4e-07
G11705	167.023541762553	4.10045996398534	3.50987100586654	0.000448324130566817	0.0273049174520952	6.23452015126079	7.7447253024813	7.99965057127567	4.75436129064183	4.7254654699769	4.77388867609425	6.7941837434634	6.23733745878431	7.45931314439901	Se	NA	NA	NA	NA	NA	NA	NA	NA	NA
G11706	47.405490765912	3.54123845917466	3.69518659443767	0.000219725361742658	0.0154236031467325	5.52533769533304	5.62904957551196	5.74003800265252	4.7500482783972	4.74662969626084	4.75246608163173	5.26555095581256	5.37197720679512	5.66951886859413	Se	NA	NA	NA	NA	NA	NA	NA	NA	NA
G11712	33.4804183755802	3.29465957429455	3.43400696836534	0.000594728906691286	0.0345694002394661	5.22707517937125	4.9303845493322	5.17976871634495	4.47883088404647	4.47665817029216	4.48037137970445	4.97045628273143	4.98571833018302	4.97546489639766	Se	transcript:G11712.1	rRNA N6-adenosine-methyltransferase ZCCHC4	ZCHC4	HUMAN	45.633	6.81e-143	PF10237	N6-adenineMlase	7.3e-25
G11724	18.2659403386845	-21.8284088268049	-6.20607465559121	5.43243792619062e-10	2.90302473178303e-07	4.24085661685556	3.24172773090468	3.24434207021972	3.24567566344703	3.24410694665457	4.14322215044424	3.24198685189146	3.24175542590712	3.24234768437063	Se	transcript:G11724.5	Ataxin-3	ATX3	RAT	51.803	7.59e-87	PF02099	Josephin	1.6e-55
G12284	122.121007477176	3.71965213362148	4.9219410647828	8.56900218822385e-07	0.000189272120333488	7.0766021425063	7.21725701135541	7.24554419073308	5.03282454932402	5.01773142187136	5.04326503264894	6.65206258495725	6.51586884036276	6.45603663350379	Se	transcript:G12284.2	E3 ubiquitin-protein ligase RNF216	RN216	MOUSE	39.056	4.65e-41	NA	NA	NA
G12421	41.7105182179696	4.14261101221437	4.61286944077241	3.97147782531226e-06	0.000659493477578945	5.27066079479948	5.34996639617124	5.29054049556943	4.66912762897633	4.66625992791493	4.6711580735814	5.52922737478152	5.52922387935683	5.22231235736689	Se	transcript:G12421.2	Exportin-5	XPO5	HUMAN	43.129	0	PF19273	Exportin-5	3.3e-144
G12566	46.3755807358447	3.75637310326503	3.69981332184973	0.00021575811612812	0.0154062454818036	5.6013685424412	5.21113369990825	5.75201200090201	4.72587663107291	4.72253850496342	4.72823778535308	5.61333968802244	5.40978708078649	5.37267214022365	Se	transcript:G12566.5	CSC1-like protein 2	CSCL2	MOUSE	42.318	2.46e-159	PF02714	RSN1_7TM	1e-42
G12568	41.693767501639	3.0316997873861	3.53788387271798	0.000403347409958215	0.0254327293957172	5.48373717708555	5.54588846018138	5.49278279810368	4.64596598520444	4.64305998918747	4.64802316925763	5.15104344187211	5.22077409941551	5.15356196730156	Se	transcript:G12568.1	Serum response factor	SRF	HUMAN	78.832	5.18e-62	PF00319	SRF-TF	7.9e-20
G12595	116.346024647218	-23.7588187301674	-6.94919239737076	3.67383232116483e-12	1.01434510387361e-08	2.89235572927591	2.88074735766764	5.18648058352191	2.97666745286372	4.70736915472988	6.60732568961204	2.88801086364505	2.88153166913493	2.89785643443692	Se	NA	NA	NA	NA	NA	NA	NA	NA	NA
G12770	85.4180399473337	3.43932268342858	3.75800298175161	0.000171274840880185	0.0130153165780786	6.28121957406904	6.85491400674989	6.60752179552732	4.96252106777497	4.95386176675817	4.96857805135568	5.95454716684158	5.87895537593083	6.25868431896725	Se	transcript:G12770.5	Advillin	AVIL	HUMAN	28.364	3.29e-96	PF02209	VHP	1.1e-09
G12779	39.6987957978792	3.94837998763361	4.55921739738614	5.13445989023448e-06	0.000794929556463779	5.34822751140154	5.22786949640129	5.26418644006606	4.64393169448631	4.64126465310954	4.64582093706313	5.41733887035351	5.21733562584352	5.37908945171824	Se	transcript:G12779.4	Adenosine kinase 2	ADK2	ARATH	44.248	4.8e-104	PF00294	PfkB	5.8e-53
G12958	74.8255733810121	4.33628166088331	4.58166816480114	4.61281448985192e-06	0.000749175341557714	6.23898236725164	5.73570207440246	6.4456802779411	4.98402445509957	4.97725229558048	4.9887803533463	6.15945761189596	6.10375325713794	6.3950353342308	Se	transcript:G12958.1	Ankyrin repeat family A protein 2	ANRA2	HUMAN	41.964	3.28e-44	PF12796	Ank_2	2.1e-12
G13108	105.12234526082	3.88477797799731	3.70724111180526	0.000209529435076663	0.0152239676380702	7.10852324696767	6.93630051533682	6.38554849368876	4.96722179930763	4.95495430144845	4.97574580841364	6.77823862772616	5.78244541656735	6.45578531417993	Se	NA	NA	NA	NA	NA	NA	NA	NA	NA
G13263	242.085912001392	5.05038748306701	3.68112937077136	0.000232203141436507	0.0158449880250773	8.03675564330504	6.81733131305419	8.21932497269608	4.43025364298739	4.37350822417836	4.4671289135953	7.73122241935307	8.5151198699617	5.17616714295706	Se	NA	NA	NA	NA	NA	NA	NA	NA	NA
G13366	60.5323513666372	3.71738282171729	4.37197011437803	1.23130383078217e-05	0.0016188713698998	5.98702779594219	5.89433504008489	6.13828198813983	4.91375852147649	4.90889920393154	4.91718441837457	5.80500287006532	5.65388146581215	5.92490848429061	Se	transcript:G13366.1	Speedy protein 1-A	SPD1A	XENLA	65	3.21e-10	PF00246	Peptidase_M14	5.5e-11
G13608	77.9601071650694	4.17719016938609	4.81485349754109	1.4730792099064e-06	0.000301271977670487	6.24593060766605	6.20766354717943	6.47277985420234	5.02269238307023	5.01559974567566	5.02767113042704	6.50885674243314	6.05805985066658	6.08876306669195	Se	NA	NA	NA	NA	NA	NA	NA	NA	NA
G13718	50.1311282467159	3.73654558115004	4.38540852388874	1.1576830183787e-05	0.00154662716794045	5.83555349022756	5.55194583685103	5.700071623816	4.81221215623966	4.80853124360294	4.81481381509206	5.52949666096109	5.61879949075442	5.60978407435838	Se	NA	NA	NA	NA	NA	NA	PF00855	PWWP	9.2e-10
G13900	61.0750720904543	3.61526898338606	4.1460043643062	3.38327379660014e-05	0.00350295710715487	6.14159814786644	6.04194036391418	5.93183255542564	4.90691823106481	4.90196076959594	4.91041245814271	5.67499499158073	5.65322998183443	5.96531316097464	Se	transcript:G13900.1	Dynein axonemal heavy chain 2	DYH2	MOUSE	74.077	0	PF18199	Dynein_C	5e-103
G13917	122.678414907463	9.34345793851722	3.81351157316358	0.00013700610672187	0.010645282681926	7.24775112335392	7.08338542361407	6.93996999349408	4.22748741623871	4.20281636252622	4.24415691354497	4.16712629651247	4.16304742149899	6.40078151047492	Se	transcript:G13917.1	Dynein axonemal heavy chain 2	DYH2	HUMAN	73.899	0	PF08385	DHC_N1	1.1e-163
G14250	35893.2448832796	-1.17641543666653	-3.86795078942663	0.000109753806494142	0.00878348578928478	15.0357299740277	14.910117798937	15.2868771713711	15.4223695355172	15.8675949855266	15.5207220086386	14.1167193291585	14.4226709944554	14.417171824538	Se	transcript:G14250.8	Translationally-controlled tumor protein homolog	TCTP	BRABE	49.398	1.4e-46	PF00838	TCTP	6.1e-59
G14438	80.7105656632248	3.73055387677124	4.34285152893692	1.40645187365683e-05	0.00173875236858202	6.6759193300554	6.51479043773485	6.17971788638016	5.00574571721088	4.9980946060189	5.01110911916087	6.02947005810528	6.06710362644089	6.24863073473749	Se	transcript:G14438.2	Eukaryotic translation initiation factor 2-alpha kinase 3	E2AK3	HUMAN	36.967	9.24e-165	PF00069	Pkinase	1e-38
G14459	92.6028333499094	3.95370152372447	4.26038390701798	2.04076063157706e-05	0.00231556442621271	6.91083926656495	6.50329345458067	6.47394938415755	5.02508999267852	5.01554951648995	5.0317549144113	6.37896697999532	5.94458943159457	6.59882329795979	Se	transcript:G14459.3	Cytosolic sulfotransferase 3	ST1S3	DANRE	30.345	5.82e-35	PF00685	Sulfotransfer_1	1.1e-43
G14662	67.2626344805555	3.65400267436816	4.41979560012016	9.8794300101418e-06	0.00137531628191604	6.25487679777813	6.22815485418452	6.10754457310899	4.96016449460982	4.95449127509511	4.96415802251638	6.05504025804298	5.79528931315724	5.83316863135518	Se	transcript:G14662.2	Zinc finger protein ZIC 4	ZIC4	XENLA	58.889	2.09e-122	PF18366	zf_ZIC	4.8e-25
G14879	71.9723935079334	4.3456542485296	5.12181914145087	3.02602057794036e-07	7.59531165063031e-05	6.15216473776694	6.25539141659709	5.97310097036686	5.00009602026151	4.99382783647462	5.00450282121662	6.30067089062119	6.31290028917006	5.94125256111875	Se	transcript:G14879.1	WD repeat-containing protein 11	WDR11	HUMAN	30.12	0	NA	NA	NA
G15265	50.6073496491788	3.90971283005227	3.99652257067501	6.42797555687957e-05	0.00581889852870311	5.4949501963992	5.44766313455814	5.94586589315221	4.79026520363137	4.78652854806057	4.79290637158945	5.5603720014058	5.51615704283944	5.76703351631192	Se	transcript:G15265.1	Monocarboxylate transporter 3	MOT3	CHICK	27.027	6.86e-23	PF07690	MFS_1	2.3e-16
G15430	81.7333783719561	4.22165577295971	5.51534582358998	3.4809478869864e-08	1.13069377834935e-05	6.41910546390002	6.25790232520096	6.49832066316589	5.06453715113526	5.05704850219597	5.06979098145946	6.30077044093828	6.36454151816182	6.31562644590588	Se	transcript:G15430.2	U2 small nuclear ribonucleoprotein auxiliary factor 35 kDa subunit-related protein 2	U2AFM	HUMAN	53.093	4.12e-58	PF00642	zf-CCCH	5.2e-06
G15424	126.210676710029	-10.5382047701386	-3.79624804725857	0.000146902516443534	0.0113190097088539	6.7135275036135	4.08009033692394	7.37506595531657	6.52637270722942	4.12430932281408	7.11108016050661	4.08513144100215	4.08063197255748	4.09205419359945	Se	NA	NA	NA	NA	NA	NA	NA	NA	NA
G15508	35.4437079402888	3.34864490048567	3.53011256343166	0.000415382900018722	0.0260652769761748	5.20172324502751	5.18729148178328	5.23200593427655	4.53279212690447	4.53046243682395	4.53444341038962	5.21950361293104	4.96430278825127	4.97657458738234	Se	transcript:G15508.1	Centrosomal protein of 63 kDa	CEP63	CHICK	32.549	4.01e-55	PF17045	CEP63	2.4e-66
G15625	22.7341293534746	-21.8520803471326	-6.21258672400184	5.21193978559505e-10	2.87803314960559e-07	3.55217290360361	3.0552367857109	3.05768667730427	3.05892795939317	3.98235090356463	3.05995646256954	3.05548059656151	3.05526285483892	3.05581974420658	Se	transcript:G15625.1	Allantoicase	ALLC	DANRE	54.839	3.33e-147	NA	NA	NA
G15691	69.2198999175135	3.53684451521179	4.35127452452874	1.35348460904495e-05	0.00169862318435142	6.08889506027642	6.32852566099535	6.35772495334913	4.96050998494353	4.95455014244778	4.96470281128196	5.91635279222929	5.84974071715401	5.90245904990538	Se	NA	NA	NA	NA	NA	NA	NA	NA	NA
G15715	42.1400719012257	4.07035192045581	4.2942333271918	1.75298043224615e-05	0.00204506153806969	5.40372135232142	5.13899832580944	5.43159725765007	4.67136877174723	4.66845269334393	4.67343322171173	5.55724699535635	5.45736653812372	5.25572029813944	Se	transcript:G15715.3	TATA box-binding protein-associated factor RNA polymerase I subunit B	TAF1B	DANRE	23.317	1.57e-14	PF11781	zf-RRN7	1.7e-07
G16128	35.6067677768454	3.48486271263908	3.51377249223737	0.000441791023027163	0.0271063336572889	5.14141583154756	5.23410891559839	5.18381768768428	4.53235557261285	4.53000589196296	4.5340209219	5.01903034818402	4.92769467268874	5.28772930191816	Se	transcript:G16128.11	Mitochondria-eating protein	MIEAP	CHICK	25.714	4.83e-09	PF16026	MIEAP	1.3e-56
G16190	87.1974511412761	4.96961218727181	5.94060595183443	2.83970452950848e-09	1.06914875535994e-06	5.86591896052307	6.27536865880242	6.38148444010898	5.02011124427362	5.0114616530766	5.02616349436442	6.57789369238925	6.5435688071171	6.69661954879967	Se	transcript:G16190.3	Protein RRP5 homolog	RRP5	HUMAN	31.874	5.94e-130	PF05843	Suf	1.7e-10
G16272	95.0114841232877	12.4986249199051	3.70059273964188	0.000215096450566821	0.0154062454818036	6.0392661904073	3.6963741331142	3.72922942702803	3.74484638114542	3.72640088758796	3.7573226984337	6.11474030894087	6.2743399875688	3.70445801270934	Se	transcript:G16272.2	Intraflagellar transport protein 80 homolog	IFT80	HUMAN	63.228	0	PF00400	WD40	0.18
G16543	74.4147880603512	3.42249841447851	3.89410308082441	9.85627335710456e-05	0.00808312002147496	6.44798450978914	6.20079340534696	6.50396755029758	4.95192376965149	4.9450782430201	4.95672972580909	6.09466972979269	5.87577552610958	5.72242307764397	Se	transcript:G16543.1	Tyrosine-protein kinase RYK	RYK	HUMAN	37.907	7.1e-111	PF02019	WIF	4.3e-41
G16615	36.9604325723645	4.03144015424965	4.56160560830693	5.07639321696947e-06	0.000793354056908644	5.12084908702182	5.20217705488504	5.10891628130717	4.57686065178902	4.57441557933368	4.57859337087352	5.38477859239424	5.23642864021345	5.13812943642102	Se	transcript:G16615.4	Monocarboxylate transporter 5	MOT5	MOUSE	24.517	3.11e-41	PF07690	MFS_1	2.6e-18
G16734	80.8914590718252	4.23865699117171	5.17841674740769	2.23776896012096e-07	5.70321239897906e-05	6.33327046795932	6.51485879760757	6.23108322006981	5.04975480471715	5.04232842585112	5.05496517896593	6.39832261255767	6.10251440804273	6.41450460996199	Se	transcript:G16734.1	Serine/threonine-protein kinase LATS1	LATS1	HUMAN	67.373	0	PF00069	Pkinase	1e-62
G16726	50.6791179396043	4.13758504942872	4.58991164235955	4.43433678586022e-06	0.000727319041530301	5.75189411119163	5.41901886970404	5.64795059341639	4.80897096859863	4.80521059112742	4.81162824720326	5.85394277180421	5.58955209597494	5.6127925276536	Se	transcript:G16726.2	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A containing DEAD/H box 1	SMRCD	XENTR	49.854	0	PF00176	SNF2-rel_dom	3.6e-63
G16780	325.828992019447	3.91220194562636	3.36837210402897	0.000756134694672115	0.0421755129694891	8.52963715543089	7.76968565709574	9.40501161573068	4.29453746651335	4.21040117712611	4.34759659418303	8.18261797614544	6.08411372994415	7.23776752678853	Se	transcript:G16780.8	Baculoviral IAP repeat-containing protein 7-A	BIR7A	XENLA	27.578	4.3e-49	PF00653	BIR	3.9e-16
G16964	2759.43157142626	-1.57223172266708	-3.87333034497628	0.000107358149901369	0.00863347141391298	12.2281379554129	11.3135590643423	11.6995701720143	11.5700865365346	11.8916522224964	11.2665489757773	10.5036617565322	10.3232227233328	10.3089614050824	Se	transcript:G16964.2	Hemagglutinin/amebocyte aggregation factor	HAAF	LIMPO	41.176	1.64e-37	PF14704	DERM	2.2e-50
G17025	127.522171300612	4.20806145806095	4.55536061272496	5.22957841726776e-06	0.000802159222782016	6.56692778285655	6.90193338592961	7.61673834548922	5.01687638942423	5.00055523660562	5.02814320524217	6.77464767691184	6.77758132206484	6.82147667296185	Se	transcript:G17025.3	CAP-Gly domain-containing linker protein 3	CLIP3	XENLA	44.643	1.01e-06	PF01302	CAP_GLY	1.2e-17
G17053	44.1801470128424	4.28089648341466	4.90404670723593	9.38821505052206e-07	0.000201980740944089	5.37859834358117	5.20983950577254	5.47055880940813	4.71223538109887	4.70914321092347	4.71442380479343	5.5982121122947	5.58514317307739	5.43791935360028	Se	transcript:G17053.2	Coiled-coil alpha-helical rod protein 1	CCHCR	PANPA	30.693	5.33e-38	PF07111	HCR	1.6e-47
G17102	82.2045700351087	3.82584412373722	4.61237152155728	3.98100614257482e-06	0.000659493477578945	6.51023681536048	6.30492215435438	6.64179349936011	5.02776001387428	5.0199734344494	5.03321756320046	5.99762757663015	6.26523384998027	6.25688530687008	Se	transcript:G17102.2	Bromodomain and WD repeat-containing protein 3	BRWD3	MOUSE	49.834	0	PF00439	Bromodomain	1.5e-19
G17230	47.7924226970033	4.21920643645391	3.83527679963756	0.000125422962044224	0.00998921533281062	5.4165531566705	5.66206676020631	5.22773431802622	4.70275889075373	4.69919651627887	4.70527707052931	5.52749494524882	5.19471863650034	5.91068413633843	Se	transcript:G17230.3	Stomatin-like protein 1	STML1	HUMAN	31.909	5.42e-54	PF01145	Band_7	3.7e-18
G17292	21.2925917958856	-22.040476622548	-6.26861882715664	3.64264594141147e-10	2.17065290499026e-07	3.84146209180098	4.51031317932532	3.84260120137532	4.30794190676706	4.37597893933112	3.84388217417782	3.84138072910914	3.84126156211223	3.84156680062162	Se	NA	NA	NA	NA	NA	NA	NA	NA	NA
G17328	100.618749371014	-24.0845273949884	-7.03083565475748	2.05300206881721e-12	6.80200645440519e-09	6.14318139073285	3.62098590919002	3.65857008795489	3.67626070842523	6.19183877467783	6.25083221162032	3.62490255697032	3.62140670046201	3.63028201136941	Se	transcript:G17328.7	Pancreatic triacylglycerol lipase	LIPP	HORSE	35.968	2.3e-40	PF00151	Lipase	1.2e-58
G17384	47.9130173783714	3.55932687749818	3.69251203716801	0.000222049827361152	0.0154691362736985	5.55512564140796	5.5251159759953	5.83173668745634	4.75536404871531	4.75189297439676	4.75781871258521	5.51268626999492	5.24868066387212	5.60560201757098	Se	transcript:G17384.1	Toll-like receptor 7	TOLL7	DROME	26.72	7.19e-78	PF13855	LRR_8	1.2e-16
G17434	54.3958841737816	9.64062557506575	3.73067353971652	0.000190968548032483	0.0141864796713279	5.75452262324772	5.79637860685118	5.84279546475269	4.45418535326822	4.4488883394373	4.45790855825765	4.44166595532962	5.72713968842459	4.44290044744323	Se	transcript:G17434.7	Phospholipase A2 inhibitor	PLIB	GLOBS	26.182	7.9e-07	PF13855	LRR_8	1.8e-09
G17534	16.4845420009065	-21.2393899086835	-6.02884794959379	1.65132554046406e-09	6.83896472583191e-07	3.80480467871688	2.85387580309223	2.85578552872295	2.8567583085394	3.23422330994899	2.85756697242357	2.8540652480921	2.85389605279665	2.85432899533879	Se	transcript:G17534.1	Hemicentin-1	HMCN1	HUMAN	44.898	8.93e-16	PF00090	TSP_1	0.00043
G17560	30.8208686112615	-22.4396016642762	-6.38589579513497	1.70397009325004e-10	1.28308948021728e-07	4.44895913910288	3.32775521827986	3.33225624884531	3.33452485571954	4.49000754867783	3.33639865561373	3.32820458174525	3.32780328106407	3.32882912968057	Se	NA	NA	NA	NA	NA	NA	NA	NA	NA
G17701	66.7529489228478	3.7174280482123	3.52644296637235	0.0004211818694632	0.0262304468027345	5.69803515528591	5.8537146545823	6.57232302371277	4.88793372034426	4.88234468385089	4.89187089510992	5.7377663332164	5.97277113350343	5.86205735801257	Se	transcript:G17701.2	Nephrocystin-3	NPHP3	XENTR	25.381	5.81e-07	PF13424	TPR_12	9.3e-08
G18046	68.2353146563552	3.97864856850247	4.75658967646146	1.96890796480146e-06	0.000379266620289547	6.32548318916575	5.92467881836612	6.16704906025125	4.98192649046255	4.97618906579337	4.98596506974951	6.08407175694408	6.01425441116358	5.97655617208124	Se	transcript:G18046.1	BTB/POZ domain-containing protein KCTD20	KCD20	HUMAN	67.778	2.55e-123	PF16017	BTB_3	3.4e-53
G18113	82.1391949655623	3.96382475969249	4.35309831487222	1.34226918223019e-05	0.00169862318435142	6.34087614506069	6.37384521521032	6.61796146296737	5.01467311548459	5.00683302062697	5.02016723513588	5.8626509665472	6.49036454887375	6.20427846606098	Se	transcript:G18113.1	Exostosin-2	EXT2	MOUSE	54.958	0	PF09258	Glyco_transf_64	2e-87
G18644	47.9974344787612	3.54938515253543	3.98786255010447	6.66712703898689e-05	0.00593804443698155	5.72701932856887	5.64575082765529	5.61576906249348	4.77052674105516	4.76703012770234	4.77299888717216	5.39002182139067	5.64854652349031	5.37061685450289	Se	transcript:G18644.1	Nuclear receptor subfamily 2 group E member 1	NR2E1	MOUSE	57.105	5.34e-141	PF00105	zf-C4	2.9e-28
G18856	45.8730168121808	3.46443335807797	3.68170830260727	0.000231676391190643	0.0158449880250773	5.51975639623814	5.41824307194668	5.80309970953268	4.72428581871966	4.72100724740501	4.72660516762976	5.49294141688138	5.28428617759072	5.38706533772238	Se	NA	NA	NA	NA	NA	NA	NA	NA	NA
